text,comment_length,sentiment_polarity,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_subjectivity,likes,num_replies,created_utc,source,source_id,video_id,video_title,video_channel,video_view_count,video_like_count,video_comment_count,video_published_at,contains_ai,contains_opinion,contains_societal,sentiment_label
"Bought the book called Inside the AI Matrix Vault for 23 thinking it was just another AI gimmick. But the way it broke down automation ad loopholes flipped my whole mindset. Didn t expect to learn something from a PDF but here we are, earning someones monthly wage in a few days from home",54,-0.5719,0.0,0.065,0.935,0.28595,35,0,2025-08-07T11:21:37Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,negative
"Just to let you know, perfect source start for neural networks is 3 good academic docs exists about it so the good prompt is to request Perplexity act like 3 experts as persons describing the titles or skills in years of those experts and finally request to unify a consensual answer by the experts. You could explain that there is an existing AI based in static information like RAG but there is a good trend in AI an is gonna be EDA, is like a RAG but using real time information, a good example is Splunk in F1, that solution applies AI inference based on real time telemetry of the car that s why they will win current F1 championship as constructors .",123,0.9846,0.227,0.0,0.773,0.6173,17,2,2024-10-19T13:05:47Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,positive
"Just to addon , for Jeff at min 3 mark, for the coursera on project management good book to add on to learn along the way, Getting better At anything book, by Scott h Young,. And then learning to explain , using Jeff s earlier consultant AI prompt examples, but output to MECE for learning , folks will excel faster on generating ideas on using tools given out . Literally , defining your problem space or area of engagement first and dive fairly deep but board topics, helps most folks on their respective fields. Simple, concise yet contains overall sub - ideas of a topic helps tremendously",107,0.9575,0.179,0.028,0.792,0.47875,31,1,2024-09-03T14:07:04Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,True,positive
"Really appreciate how you break down AI fundamentals so clearly, Jeff. At Barie, we ve found that many marketing teams still struggle with the basics, especially when it comes to structuring prompts or chaining workflows. Tools alone aren t enough without that foundational understanding.",44,0.4912,0.128,0.085,0.788,0.37060000000000004,0,0,2025-06-26T10:59:33Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,positive
"Absolutely spot on! Most beginners jump into AI without understanding the foundational concepts, which can lead to confusion. When I first started, I was completely overwhelmed by all the jargon and complex models. It s like trying to tell a joke and realizing you ve missed the punchline awkward! I joined the Sense of Humor Improvement Program by Habit10x, and it taught me that clarity and timing are just as important in humor as they are in learning AI. Keep pushing through the basics it ll pay off in the long run!",92,0.8852,0.177,0.07,0.754,0.4426,53,3,2024-10-24T16:21:53Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,positive
"Not surprising the Google course apparently doesn't highlight legal risks of using AI. 1. Writing prompts is external communication. If you use trade secrets or proprietary code in your prompts, you've just violated your company's NDA. 2. Generative AI has unknown copyrights. What you get back was trained on data with mixed copyrights. You'll have no idea if a response was pulled from a source that could lend you or your company into big legal trouble. Future refined AI technology will be much better at finding those violations, so it could happen years later.",94,-0.866,0.058,0.158,0.784,0.558,26,1,2024-09-09T06:20:56Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,True,negative
"JeffSu hi Jeff I am a 15 year old working on learning how to use ai tools to solve corporate and content problem in the workplace, I am still learning but your stuff has helped me a lot, and I am so close to scoring a contract with a company for some money with your help!!! Thanks for all the help",61,0.9077,0.186,0.026,0.788,0.45385,1,0,2025-11-11T07:55:10Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,positive
"I ve been trying to figure out how to actually get more out of AI without wasting hours just messing around. Most days I felt like I was barely scratching the surface. This video dropped at the perfect time and finally showed me how powerful ChatGPT can be when you know the right hacks. Not long after, I came across AI Shortcuts for the Lazy Mind by Trent Calloway by accident, and it tied everything together. Even though the title sounds funny, the book is packed with practical tips that cut out all the guesswork and make AI feel less overwhelming. Between this video and the book, it honestly feels like i leveled up overnight. Crazy how the right info at the right time can completely shift how you work.",130,0.8611,0.132,0.068,0.8,0.43055,966,0,2025-09-24T21:43:17Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,positive
"Clarity over complexity! Just like how we helps users surface real data and implied context in verification workflows, this video emphasizes the importance of understanding how AI actually works not just what it promises. The focus on prompt engineering and limitations is especially valuable for anyone building reliable, human-centered systems. Great resource for anyone who wants to use AI intelligently, not just enthusiastically.",63,0.9626,0.294,0.036,0.67,0.4813,0,0,2025-08-28T03:12:28Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,positive
Your takeaways from the course are super insightful! Do you think the integration of AI into everyday tools like Google Docs and Slides could become the norm for all software in the near future?,34,0.7712,0.173,0.0,0.827,0.5105999999999999,4,2,2025-01-24T17:49:26Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,True,positive
"AI can, and I repeat can, get you laid... off. In fact, its already proving very effective at that.",19,0.5256,0.159,0.0,0.841,0.2628,11,1,2024-09-03T13:15:05Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,positive
Appreciate the effort you are making in having professionals adopt AI in a fun way. You are a working professional and your audience is already getting to interact with AI in daily tasks atleast 3-4 hours a day. I wish you make a video for people who are late adopters or even students who will be professionals in the next 10 years.,62,0.8555,0.152,0.0,0.848,0.42775,3,1,2025-02-15T16:22:14Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,positive
"The use of AI is growing in many areas. In job applications, tools like Undetectable AI s Cover Letter Generator are very helpful. It saves time and gives good results.",30,0.8479,0.282,0.0,0.718,0.42395,0,0,2025-05-06T04:46:24Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,False,True,positive
"Such a great breakdown! This video makes understanding Google s AI Essentials course so much easier. I loved how you explained the different types of AI tools and the nuances between zero-shot and few-shot prompting, super helpful for beginners like me. The discussion on chain-of-thought prompting and the limitations of AI was also really insightful. Thanks for sharing the pros and cons of the course too, it really helped me decide if it s the right fit for me. Definitely looking forward to diving deeper into AI after watching this!",90,0.9853,0.297,0.0,0.703,0.61765,1,1,2025-11-06T22:00:46Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,positive
"This video title sounds like it's going to be incredibly enlightening! It's true that AI can seem like such a vast and complex field that it's easy to overlook the foundational concepts as a beginner. I'm hoping this video breaks down those basics in a clear and approachable way. It's always exciting to go back to the fundamentals, as they often provide a solid groundwork for understanding more advanced topics. Can't wait to see what I learn from this!",79,0.9767,0.286,0.0,0.714,0.48835,1,1,2025-04-26T01:03:46Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,positive
"I don t know anything about ai, literally fresh, for my own knowledge I stumbled upon ur vids, where would someone like me start.",24,0.5859,0.179,0.0,0.821,0.41795,2,1,2025-09-09T23:59:09Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,positive
"Please make a video on AI uses and which site ChatGPT, Magic Quill, etc. to use for a regular guy that's not interested in coding, business, etc. More home user stuff like the better sites or apps for photo editing, audio manipulation removing voice from a song, etc. , simple video editing, file manipulation encrypting, etc. - naturally this would have to be done locally. , and many other ""home uses."" Thank you.",73,0.5487,0.123,0.08,0.797,0.39935,0,0,2025-04-07T13:58:27Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,positive
This is fantastic! Thank you very much for sharing your honest opinion. This is what I was looking for. I need to write a simple booklet on how to use AI for students and your video gave me the necessary input! Thank you.,43,0.9387,0.29,0.0,0.71,0.46935,2,1,2025-01-21T07:35:39Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,positive
"tbh most beginners get overwhelmed bc they try to learn everything at once. my advice start w one AI tool, understand its strengths limitations, and build from there at jenova ai we see this alot - new users trying every feature at once instead of mastering basics like simple prompting first. its like trying to run b4 learning to walk lol keep it simple, focus on fundamentals",67,0.8739,0.162,0.0,0.838,0.43695,1,0,2025-01-15T09:14:53Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,positive
